"LEI, MFI code for branches",co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,air_emissions_sox_nox_pm,land_area_affected,biodiversity_protection_actions,fsc_pefc_certified_sourcing,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,green_product_revenue,green_buildings_area,resource_efficiency_index,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,recyclable_packaging_share,toxic_spills,waste_recycled_share,water_withdrawal,emf_exposure,gmo_products,ods_emissions,safety_transparency_trials,collective_bargaining_coverage,fair_wage_gap,community_investment,health_impact_score,csr_contribution,customer_satisfaction_score,hiv_program_coverage,human_rights_violations,diversity_representation,child_labor_compliance,indigenous_consent_verification,access_to_services,healthcare_access_employees,animal_welfare_compliance,training_hours,turnover_rate,injury_frequency_rate,contract_compliance,union_membership,product_safety_compliance,responsible_marketing_compliance,supplier_audits,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,green_financing,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,privacy_compliance,financial_inclusion,global_compact_membership,shareholder_rights_score,site_closure_plan,tax_transparency_reporting,lobby_spending,systemic_risk_level,market_price_share,market_value_equity,smallest_shareholder_name,majority_shareholder_shares,minority_shareholder_shares,outstanding_shares,largest_shareholder_pct,majority_shareholder_pct,minority_shareholder_pct,total_shares,military_connection_risk_head,asset_growth_pct,birthdate_risk_head,capital_expenditure,capital_intensity_fixed_asset,cash_and_equivalent,cash_dividend,cash_holding,cash_turnover,operation_complexity,current_ratio,debt_to_equity_ratio,depreciation,dividend_payout_ratio,dividend_per_share,eps,earnings_after_tax,ebit,earnings_quality,financial_expenses,goodwill,gross_sales,human_capital_cost,income_tax,intangible_assets,lag_inventory,lag_net_sales,ln_cash_equivalent,market_price_high,market_price_low,market_price_open,largest_shareholder_name,net_inventory,net_sales,net_working_capital,pe_ratio,reporting_currency,retained_earnings,times_interest_earned,tobins_q,z1,z2,z3,z4,z5,controlling_shareholder_info,incorporation_year,ipo_year,num_business_segments,num_employee,company_name,reporting_year,nace,asset_turnover,capital_intensity,cash_ratio,debt_maturity,debt_to_asset_ratio,operating_leverage,eat_growth,fixed_asset_intensity,gross_profit_margin,lag_cf_operating,net_cf_investing,net_cf_operating,net_profit_margin,pbv,quick_ratio,roa_eat,solvency_ratio,account_receivable,current_asset,current_liabilities,fixed_asset,inventory_turnover,lag_market_price,lag_total_asset,non_current_asset,roe_eat,total_asset,total_debt,total_equity
52990085ZBDCZFT11N42,28.54,95.06,TRUE,FALSE,,,TRUE,,FALSE,93.08,50.07,FALSE,29.91,13.67,14.34,62.87,87.39,66.43,68.83,35.67,,27.97,25.31,,,,,5.4,15.58,9.21,89.25,12.54,6.06,62.92,27,,FALSE,TRUE,17.88,70.07,,,34.48,59.36,,19.85,7.15,TRUE,TRUE,,27.44,34.92,TRUE,8.34,41.6,FALSE,,7,15,36,TRUE,58.28,TRUE,56.74,,,12.97,Medium,,767902.95,,316872.92,999493.79,917923.56,478805.59,102710.88,668937.88,608385.85,,989747.16,,892820.32,,,259789.47,287269.27,,,4.622,3.647,734869.83,691273.32,259050.61,,157869.48,685738.09,4.62,58202.91,339416.83,,238433.05,240566.06,451391.02,,,235775.32,800326.33,,585798.76,Global Holdings,,,473249.26,0.897,,143242.68,,,,,,,,Pacific Capital,1958,1980,77081.99,924166.8,Global Holdings,1979,,,,3.129,412339.11,1.429,,974641.7,,,,948666.58,848096.18,324618.69,0.627,,,,,,394403.13,451168.48,,680235.41,238904.76,266044.34,,497834.26,782614.92,312151.59
529900JU1K99OFBC8F57,30.25,95.39,TRUE,TRUE,,,TRUE,,TRUE,37.59,66.35,TRUE,83.1,60.97,86.51,,11.97,65.41,87.74,71.67,,,15.98,,,,,34.21,22.82,9.06,22.75,97.77,,,45,72,TRUE,TRUE,88.68,50.25,,50.57,40.59,38.65,TRUE,98.84,66.69,TRUE,,,49.9,79.86,TRUE,89.77,85.61,,98.95,36,5,41,FALSE,92.8,FALSE,65.9,,FALSE,45.31,,161971.33,923865.05,,162182.74,665076,879604.39,302084.32,275083.84,536590.82,744272.96,,55684.01,,22252.8,,232059.51,121243.08,431580.22,,,3.503,4.102,790377.77,866155.26,779693.98,318654.72,4685.65,101103.02,4.398,276662.59,,,277330.16,36084.7,987366.14,,,439112.71,635035.13,,623140.73,Unknown,,,579806.98,0.959,N/A,798628.02,2.529,,,,,,,Pacific Capital,1956,1987,42623.02,882054.03,Unknown,1959,,,,,268540.66,0.018,,622780.32,,,,304508.52,265527.02,919591.39,4.34,,407884.11,0.712,100101.63,774483.55,457988.86,95159.76,,780183.65,787655.76,938502.15,789149.81,744514.06,772253.05,350400
529900PL5BP5HJJ45R49,43.29,43.14,TRUE,FALSE,,,FALSE,,,67.43,91.92,,95.11,29.13,67.01,19.54,36.36,36.85,49.23,76.16,,98.58,47.94,,,,,47.18,,62.72,,42.13,51.25,54.46,5,53.68,FALSE,TRUE,58.87,3.72,,,62.68,42.62,FALSE,80.71,26.36,TRUE,TRUE,TRUE,43.25,33.94,TRUE,63.14,32.82,FALSE,82.61,9,38,,FALSE,86.8,TRUE,14.43,,TRUE,47.02,Medium,197353.74,22941.31,,952211.73,132384.12,455675.17,448234.59,396204.91,698070.38,309074.1,,304623.39,,,,,698611.19,998479.32,,,2.356,4.537,,882934.41,71835.81,,983767.46,809126.1,,328319.26,,,772938.35,366562.76,180853.11,,,921718.42,670922.51,587944.43,69594.89,Global Holdings,,,572353.28,,N/A,,1.361,,,,,,,,1987,2019,782551.49,722120.15,N/A,2000,,,,2.953,247704.56,4.974,,12271.12,,,,67348.27,658837.13,714993.04,0.511,0.174,777043.44,0.462,,951480.22,124779.41,533078.17,,332613.72,711321.46,575479.11,467753.89,534816.22,129508.34,7641
5299000ZJDP5ALCINY37,34.48,18.58,TRUE,FALSE,,,TRUE,,FALSE,,67.91,,42.5,33.61,33,37.63,,36.2,,,,99.3,8.95,,,,,46.96,10.39,34.13,80.72,68.35,15.64,88.23,26,62.62,TRUE,TRUE,56.03,14.15,,99.13,25.59,57.04,TRUE,14.58,51.96,FALSE,TRUE,,1.53,86.92,FALSE,51.66,35.36,,8.37,35,19,29,TRUE,45.5,TRUE,44.42,,TRUE,71.32,High,324940.1,362426.56,,,301732.49,835895.56,180052.15,359336.64,923216.44,389497.5,,631910.44,,709908.18,,113849,144167.6,98379.11,,,3.248,4.138,302646.44,894280.52,327737.03,,7203.67,110544.64,2.3,466157.29,684490.47,,544905.9,346422.3,892892.86,,,466924.4,861064.61,830255.13,561634.47,Unknown,,,239842.66,3.442,,,0.755,,,,,,,Global Holdings,,1957,571772.62,38932.72,N/A,,,,,1.569,766535.68,2.402,,181384.66,,,,633944.66,884825.15,,3.047,0.669,,3.68,264553.69,,820936.79,471567.01,,46022.69,49935841.5,300650.68,663331.22,321025.12,772871.67,73504.84
549300GR6DZ97DTA7913,40.65,7.5,TRUE,FALSE,,,FALSE,,FALSE,89.6,,FALSE,90.08,1.55,96.72,30.15,2.19,97.97,88.52,,,34.02,87.68,,,,,25,93.51,39.02,,60.49,99.91,67.11,41,12.87,TRUE,FALSE,34.49,89.1,,63.67,98.63,65.1,FALSE,76.76,,FALSE,TRUE,TRUE,77.52,63.31,TRUE,79.6,,TRUE,25.07,18,3,30,TRUE,97.63,,9.82,,FALSE,52.96,Medium,944836.6,811191.93,,957638.44,589096.84,,664458.66,704437.34,214089.35,465351.19,,922437.05,,342420.49,,,89850.22,351710.91,,,2.005,3.894,378893.22,996323.59,668766.35,654318.86,112646.8,601236.99,3.279,156370.26,216605.74,,753595.16,194375.88,943829.86,,,184170.54,270591.95,930675.54,810696.31,Unknown,,,992339.77,1.211,Global Holdings,863195.03,,,,,,,,Global Holdings,1977,1959,242601.74,427559.43,Unknown,2009,,,,0.417,387862.56,4.805,,,,,,,184131.37,373093.66,1.578,4.192,99235.97,0.987,852772.44,208494.74,846498.95,691807.87,,722717.58,,,,616840.01,,
2138004FIUXU3B2MR537,41.77,24.29,TRUE,FALSE,,,TRUE,,FALSE,26.19,18.43,FALSE,0.33,,77.79,,27.65,52.38,74.86,51.09,,,62.91,,,,,49.45,53.91,83.74,11.42,67.32,9.73,16.65,14,50.07,FALSE,TRUE,,53.24,,58.64,46.58,88.37,,59.37,34.44,,FALSE,TRUE,93.23,,FALSE,42.31,15.36,,37.64,1,33,,TRUE,71.64,TRUE,67.97,,TRUE,73.75,Low,,21949.79,,199509.04,790609.01,356210.98,254649.53,819070.31,484132.15,,,433161.15,,813850.18,,167771.5,974443.19,881137.13,,,4.779,2.498,932832.45,717300.42,959999.01,,759255.54,353181.63,0.383,507797.88,984421.85,,616586.31,657896.21,392135.11,,,543785.54,54644.23,544718.48,24353.38,N/A,,,795509.04,4.833,,902637.11,1.86,,,,,,,Global Holdings,,,272644.41,454455.2,Alpha Corp,2020,,,,4.372,,4.352,,640032.36,,,,240106.91,931651.79,108729.49,0.054,,990476.33,0.4,,124606.73,618192.14,14590.18,,441209.35,49935841.5,75257.78,491971.23,238643.17,766419.63,749345.93
GDI8P8WHFH4PS5YTU851,63.23,,TRUE,FALSE,,,TRUE,,TRUE,41.09,16.56,TRUE,47.54,18.32,45.99,47.48,6.82,87.17,46.52,,,45.13,8.89,,,,,10.05,22.89,68.24,,52.11,30.85,,41,72.44,FALSE,FALSE,17.78,,,36.61,40.76,71.63,TRUE,23.62,55.07,,,TRUE,22.05,95.36,FALSE,72.92,1.84,FALSE,63.79,46,2,24,TRUE,27.05,FALSE,24.59,,FALSE,11.3,Low,690337.29,,,386380.39,179701.91,592831.65,76612.03,926462.38,711674.33,892928.19,,9945.36,,648457.46,,830844.38,449477.42,438216.6,,,1.465,3.936,956493.81,104773.29,300739.66,78411.19,395941.16,34900.13,1.392,721298.31,809193.65,,495687.42,422375.17,,,,711622.41,,470587.29,626329.9,N/A,,,872947.4,0.792,Pacific Capital,889302.96,2.098,,,,,,,Unknown,,2001,,,Alpha Corp,1996,,,,0.443,651209.8,2.972,,,,,,60734.86,926092.88,960546.25,3.773,1.555,814233.83,4.128,755088.85,310696.84,615692.38,602948.42,,,271627.82,681731.32,,897802.94,,129239.27
9845000C5D5E144DMB87,54.81,12.7,TRUE,TRUE,,,TRUE,,FALSE,,76.3,FALSE,92.56,75.25,12.14,88.45,11.93,70.34,45.95,5.34,,49.6,,,,,,78.45,,64.45,37.07,15.81,,45.43,48,24.91,TRUE,TRUE,72.66,68.48,,37.45,,82.79,FALSE,11,27.53,TRUE,TRUE,TRUE,88.69,31.28,FALSE,69.67,28.69,FALSE,34.99,35,45,,FALSE,32.44,,,,TRUE,,Low,487904.21,475875.63,,194624.09,413623.79,591182.91,612555.5,165197.35,15647.35,,,3326.34,,329666.23,,478841.59,,986980.64,,,2.263,0.734,845785.6,576250.74,808598.26,797179.76,977047.81,424967.54,4.464,460525.84,619178.66,,,956608.09,792289.51,,,,193484.46,581638.42,547584.09,Unknown,,,760844.91,4.377,Global Holdings,735198.75,1.965,,,,,,,Global Holdings,,1976,452005.95,581450.84,Unknown,2024,,,,3.187,83822.53,3.043,,553766.67,,,,145116.15,246139.7,797997.2,2.72,,,4.636,723310.22,490061.37,296215.78,436162.88,,450343.3,293154.24,25223.97,,375522.93,475338.4,29099.26
213800RDQFSFWKF4WN83,34.99,10.97,FALSE,TRUE,,,FALSE,,FALSE,7.45,13.72,TRUE,60.19,,18.45,25.48,98.74,28.31,38.87,69.41,,12.28,62.8,,,,,45.25,14.12,95.69,42.96,34.54,34.23,50.05,34,,,FALSE,11.18,72.58,,25.24,,9.79,FALSE,4.24,42.57,TRUE,TRUE,FALSE,,,FALSE,58.32,42.2,TRUE,64.4,27,36,13,TRUE,52.8,TRUE,48.2,,TRUE,,Low,267190.31,126348.16,,348486.32,497155.76,112042.99,656135.61,986444.06,15668.48,734283.26,,111510.68,,,,714025.36,282810.58,832518.02,,,3.05,1.003,892036.42,208081.59,719308.52,815896.06,76693.99,801828.06,4.87,385281.88,351397.76,,803027.25,44462.84,152343.71,,,270511,6306.45,762610.21,349865.9,Unknown,,,995991.11,3.29,Pacific Capital,466189.33,2.136,,,,,,,Global Holdings,1975,,640990.6,738742.4,Alpha Corp,1980,,,,1.735,615794.09,3.806,,458035.64,,,,923126.82,50668.61,443397.5,3.651,,,2.751,452742,277432.69,147583.18,650954.57,,732497.23,341779.49,170232.78,736787.32,141824.81,632497.96,686622.52
213800GRWA67I8Q8O524,65.88,5.11,TRUE,TRUE,,,TRUE,,TRUE,,9.88,TRUE,14.41,,71.77,11.19,78.14,91.24,62.58,68.8,,41.73,96.81,,,,,81.56,42.65,99.53,84.94,,0,,,39.25,,TRUE,51.69,43.16,,67.25,30.51,87.29,FALSE,28.82,38.94,,TRUE,FALSE,92.33,,FALSE,57.83,76.63,,25.1,16,37,48,FALSE,0.11,TRUE,70.69,,TRUE,15.46,,762347.57,165911.86,,61502.09,52618.97,432115.35,317304.3,479257.91,763576,596068.77,,882541.6,,,,747503.73,294837.1,710167.71,,,1.553,2.66,197850.85,497394.7,598641.53,747703.18,419080.8,410705.38,4.414,187164.81,840941.98,,854336.87,978601.77,650111.16,,,25.89,654584.21,167001.45,550479.75,Global Holdings,,,257979.43,2.588,Global Holdings,675824.73,2.567,,,,,,,Global Holdings,1988,1971,9752.6,,Global Holdings,1962,,,,,956732.45,3.64,,847999.68,,,,105162.85,412281.82,440681.92,2.818,,539855.63,0.494,312272.74,839388.93,522576.66,759131.24,,752525.17,177907.9,804676.41,707670.82,663255.86,484797.56,899937.91
635400IIHBCCQZXC3Y89,3.51,,TRUE,FALSE,,,FALSE,,FALSE,29.61,67.76,TRUE,29.78,28.1,95.66,66.8,36.86,25.72,51.75,70.96,,23.8,18.05,,,,,,99.86,80.48,58.55,55.19,91.49,93.7,0,15.58,,TRUE,1.62,1.72,,92.11,72.31,23.7,,,51.74,TRUE,FALSE,FALSE,9.59,45.82,TRUE,37.96,65.07,,,35,47,33,,42.46,TRUE,76.65,,TRUE,,,765782.36,377406.99,,931050.09,551758.9,144304.35,891621.49,923255.07,,979588.94,,341512.8,,480662.88,,80307.74,,211820.4,,,0.399,3.123,331207.92,163823.05,622644.29,920968.56,504634.74,437584.98,4.607,830840.27,923044.16,,918787.7,988808.39,825538.47,,,394629.76,143571.48,460702.08,901063.48,Pacific Capital,,,271832.38,,,643425.21,1.807,,,,,,,Pacific Capital,2017,,23544.12,560983.3,Alpha Corp,2009,,,,4.669,59594.78,4.357,,944495.28,,,,857278.98,135663.24,515747.32,0.051,1.199,,4.508,36772.74,996073.81,403089.88,590683.87,,,73780.09,275341.81,,311492.69,261696.11,49979.65
549300HZOV3ENYNPCW61,88.3,97.88,TRUE,TRUE,,,FALSE,,TRUE,9.29,6.55,FALSE,94.7,,45.63,58.78,82.62,28.12,25.65,65.96,,60.27,48.9,,,,,79.22,40.33,59.84,21.46,53.95,25.52,6.51,,96.95,TRUE,FALSE,23.86,,,,15.85,24.12,TRUE,71.72,,FALSE,FALSE,,26.47,,FALSE,11.28,47.94,TRUE,20.02,10,10,46,,23.86,TRUE,56.76,,TRUE,,,863645.12,419147.53,,556873.65,185759.22,469397.11,824966.71,618696.21,178680.74,99245.04,,780261.6,,992283.41,,,591148.41,27611.1,,,2.846,4.525,,208782.72,63078.76,270311.44,981154.68,342153.89,4.126,761456.43,,,,966439.93,878139.25,,,408818.84,636411.34,339802.9,165399.61,Alpha Corp,,,396757.77,1.354,N/A,442779.23,,,,,,,,N/A,1989,,137159.53,563425.82,N/A,2014,,,,1.61,891744.73,3.095,,51845.44,,,,277151.83,764164.07,,4.386,,257937.19,2.637,205372.92,948109.07,402682.12,959481.38,,955645.98,564669.41,782795.69,290941.18,,,904275.97
52990096Q5LMCH1WU462,40.99,17.12,,TRUE,,,FALSE,,FALSE,95.36,81.69,TRUE,85.51,93.17,35.48,24.16,,65.73,16.96,35.08,,49.53,27.94,,,,,67.43,46.76,58.2,32.46,52.02,25.61,59.92,,,FALSE,FALSE,31.6,20.06,,66.53,,,TRUE,75.59,61.01,FALSE,TRUE,FALSE,12.8,1.46,TRUE,72.21,9.24,TRUE,17.4,38,18,4,FALSE,41.35,FALSE,55.25,,FALSE,66.73,High,351999.01,457333.68,,,293143.84,123688.86,128459.84,965657.83,480284.01,648844.75,,353521.04,,360502.97,,174210.21,674631.54,539074.56,,,4.786,1.377,85145.95,66268.98,396652.23,763964.98,748288.85,301007.43,,324656,994683.99,,680909.66,612357.78,663011.44,,,495243.36,538661.28,706011.47,345024.54,N/A,,,,2.37,Pacific Capital,160093.57,,,,,,,,Global Holdings,2013,1952,111080.7,947906.21,N/A,1964,,,,1.706,388129.24,4.827,,153869.15,,,,226181.54,369773.15,478754.67,0.525,0.322,,2.369,301455.49,531683.5,667347.68,,,598084.06,622758.17,388347.5,919242.75,772524.94,582714.05,537791.48
SK36819638,70.24,53.83,FALSE,FALSE,,,FALSE,,TRUE,92.32,91.2,FALSE,25.26,,7.4,70.42,83.95,15.48,93.61,82.2,,38.72,55.32,,,,,18.35,17.89,3.13,12.42,68.15,15.46,11.93,10,35.17,FALSE,TRUE,44.47,6.05,,,8.9,,,69.2,11.15,FALSE,FALSE,TRUE,23.78,54.04,,33.16,65.96,TRUE,3.37,,20,18,TRUE,33.04,FALSE,83.36,,,70.17,High,907104.34,398436.31,,87966.64,196277,359179.01,290781.5,217817.62,956429.87,779540.49,,100551.09,,54593.72,,368327.16,227323.61,626112.85,,,,3.14,368409.85,13738.29,860347.44,267691.98,606342.9,675785.95,1.087,542483.77,589807.44,,523422.65,297034.86,,,,,152592.28,18371.87,,Pacific Capital,,,331053.17,,Global Holdings,522260.34,4.963,,,,,,,Unknown,1993,1991,681759.75,520288.09,Pacific Capital,2011,,,,2.159,258264.23,0.094,,749194.23,,,,26860.74,214556.44,454348.71,,3.662,588222.28,3.541,514666.96,,726570.43,564125.86,,429668.93,462051.05,40165.97,778912.18,435712.81,85042.41,604710.74
SK47231564,84.74,48.25,TRUE,TRUE,,,TRUE,,FALSE,72.42,13.84,FALSE,16.6,,43.43,28.59,28.59,93.62,39.17,39.64,,41.51,34.32,,,,,12.28,0.37,97.69,0.2,13.75,28.53,86,11,16.75,FALSE,TRUE,15.75,98.73,,67.83,21.83,23.47,TRUE,55.58,25.91,FALSE,FALSE,TRUE,40.48,11.52,TRUE,41.1,74.16,TRUE,7.13,41,41,9,TRUE,38.71,FALSE,27.52,,TRUE,60.82,High,320137.93,113590.02,,519886.39,461201.88,167439.15,62927.28,34893.65,101724.42,,,952651.17,,893138.73,,988456.11,933772.17,458469.77,,,,4.435,767962.57,255083.02,,395909.45,133113.33,257081.88,0.092,539243.34,577408.84,,,988303.01,83516.96,,,634127.61,,,137685.2,,,,591214.83,3.804,,319366.73,2.716,,,,,,,N/A,1989,1982,569198.82,829123.27,Pacific Capital,2001,,,,0.848,33138.04,4.157,,616098.05,,,,27117.53,894809.08,826660.69,,2.463,4588.11,3.623,542358.14,666735.08,849791.72,799884.54,,772747.75,239526.53,152212.4,433919.39,889829.9,466887.62,274281.8
549300JB1P61FUTPEZ75,39.81,,,FALSE,,,FALSE,,,78.58,,FALSE,84.84,,47.62,14.32,74.42,70.46,62.37,91.01,,37.99,99.66,,,,,12.69,39.31,76.57,79.93,16.05,,81.27,18,40.49,TRUE,FALSE,99.45,36.77,,1.32,48.37,,TRUE,56.64,,TRUE,,FALSE,63.81,85.37,,95.85,59.47,,98.37,5,22,12,TRUE,23.13,TRUE,82.22,,FALSE,49.47,,515673.11,97465.71,,687356.75,897101.88,283259.77,554578.14,320636.15,675520.58,677055.1,,485593.49,,410833.68,,487375.1,448155.75,415818,,,0.883,0.381,,459095.6,849206.24,,732469.16,694721.77,1.68,589596.33,992171.46,,707265.75,597693.74,,,,384394.06,899099.28,114308.37,996357.6,Global Holdings,,,170657.49,,,168795.14,0.938,,,,,,,Alpha Corp,1959,2000,485526.78,851986.71,Global Holdings,1989,,,,4.914,23198.51,0.789,,,,,,562039.26,36568.51,751204.92,0.817,3.009,120751.42,2.71,479156.49,946918.13,965732.39,518412.46,,947058.44,715456.72,342797.05,160708.76,137837.05,658799.62,375312.96
SK47251336,,85.89,TRUE,FALSE,,,FALSE,,TRUE,75.09,8.49,FALSE,1.71,42.4,84.07,32.87,96.89,61.26,33.41,,,89.24,27.46,,,,,13.11,,88.15,69.76,53.62,88.98,53.3,44,54.52,,TRUE,17.67,,,84.13,64.29,21.31,TRUE,55.29,,,FALSE,TRUE,16.23,64.3,TRUE,70.54,30.41,FALSE,53.06,0,26,17,TRUE,38.93,FALSE,10.76,,TRUE,96.85,High,820057.39,376298.33,,258689.1,884640.13,626095.93,232985.37,,679076.38,327351.28,,856425.22,,522402.53,,529920.32,,,,,1.9,3.926,226753.35,411686.34,459136.45,187359.86,538309.71,91818.98,1.545,751512.77,319680.55,,,67429.69,341088.86,,,225629.53,909082.79,9519.47,581241.11,Alpha Corp,,,822458.21,,Global Holdings,485380.83,0.79,,,,,,,Global Holdings,1986,2024,770539.36,941328.82,Global Holdings,1954,,,,4.947,148747.19,0.68,,281179.94,,,,598207.15,32463.79,213486.24,4.518,2.201,743605.39,2.833,607020.1,725584.18,776078.45,,,546095.36,177788.82,255125.65,811168.14,625104.65,642057.13,593539.42
549300S2T3FWVVXWJI89,50.24,20.49,TRUE,TRUE,,,TRUE,,FALSE,67.48,96.34,FALSE,16.42,,,21.78,46.83,72.44,63.03,91.67,,89.11,54.67,,,,,32.08,61.99,79.49,68.67,11.29,65.47,46.48,26,70.97,FALSE,FALSE,87.66,6.08,,34.29,60.43,23.43,TRUE,94.81,66.17,FALSE,TRUE,FALSE,82.77,12.48,TRUE,98.46,78.06,TRUE,63.13,10,16,19,TRUE,,TRUE,99.97,,FALSE,69.5,,338320.5,450737.83,,,870837.89,525952.6,370294.72,578850.34,594368.95,805043.95,,140396.6,,56587.09,,,,,,,1.784,,934298.44,393631.8,861768.28,159684.68,840391.54,482429.64,2.713,220149.59,,,463627.34,196983.91,877411.49,,,,414852.88,419239.37,538940.69,Alpha Corp,,,519210.48,2.953,Alpha Corp,,3.969,,,,,,,Alpha Corp,1997,1974,35594.51,211418.58,,1966,,,,0.324,636599.28,0.918,,482812.94,,,,100284.39,548404.32,336335.6,,1.207,517574.27,3.215,347149.55,,532813.67,390942.05,,784932.27,185613.95,499121.31,370604.99,159155.21,874674.14,687049.18
3157002JBFAI478MD587,75.59,70.04,TRUE,FALSE,,,TRUE,,FALSE,63.19,74.83,,88.56,34.75,90.91,22.85,7.28,74.94,50.38,54.9,,15.42,26.61,,,,,68.89,52.8,58.24,10.23,10.6,93.71,1.59,18,49.13,FALSE,TRUE,94.31,23.88,,67.27,76.21,,FALSE,54.39,54.09,FALSE,TRUE,TRUE,8.06,55.95,TRUE,89.68,81.25,FALSE,1.8,46,8,8,TRUE,80.93,TRUE,35.59,,TRUE,,High,454078.65,232624.18,,432427.35,6676.3,167922.52,,97342.78,234488.36,840636.58,,739234.51,,219208.16,,341807.24,25568.78,538290.98,,,3.757,3.508,980714.14,32404.71,388628.96,169508.81,,408572.8,1.678,,224707.15,,932033.15,836922.72,781257.6,,,786976.37,736687.85,903036.66,810543.49,,,,892456.76,1.883,Unknown,957119.44,3.609,,,,,,,N/A,1994,2002,411872.67,,Unknown,2015,,,,,771671.67,2.772,,105747.44,,,,67047.98,754150.35,244808.65,3.843,,373861.76,4.965,295045.78,420659.99,421633.14,,,433661.92,987911.06,880622.62,54372.51,19627.95,955394.9,205911.18
315700PLTAXHBHZP5J02,55.46,95.32,TRUE,TRUE,,,TRUE,,FALSE,40.99,12.84,TRUE,13.82,47.51,57.98,,17.68,75.21,66.35,52.91,,27.58,36.56,,,,,8.71,40.49,61.95,45.76,74.68,12.9,59.87,29,38.25,,TRUE,58.22,54.7,,84.19,,,FALSE,34.28,44.78,TRUE,TRUE,TRUE,63.54,35.17,FALSE,46.62,30.81,FALSE,89.58,1,30,39,TRUE,66.39,TRUE,47.78,,FALSE,67.05,Medium,994270.56,279847.07,,240418.59,404559.77,406638.46,684935.03,790065.98,130101.6,316227.36,,112776.07,,50291.17,,233339.57,503383.18,403972.26,,,4.17,1.363,217799.68,213365.31,721251.77,290076.8,685123,224641.06,3.165,993236.16,838516.96,,565122.81,313325.96,611527.02,,,7565.43,371327.03,989583.36,,N/A,,,924090.18,1.895,,479911.96,0.253,,,,,,,Unknown,,,,771964.36,Alpha Corp,2013,,,,0.347,668243.43,0.926,,654231.95,,,,49481.48,271954.41,536556.86,2.508,1.144,336521.39,4.809,135661.51,879659.91,895565.66,227940.31,,483625.65,972195.35,,607240.51,233699.64,432016.41,343979.8
SK36869376,43.41,,FALSE,,,,FALSE,,TRUE,43.43,33.71,TRUE,42.53,60.26,,24.95,94.1,72.77,61.21,3.29,,43.52,93.71,,,,,88.35,4.6,84.08,59.39,69.64,92.93,58.06,32,99.73,FALSE,,97.92,84.66,,36.59,91.74,29.21,TRUE,83.2,92.48,TRUE,FALSE,TRUE,95.31,12.71,FALSE,12.56,78.14,FALSE,75.44,,23,,TRUE,93.11,FALSE,60.68,,TRUE,49.28,Medium,123472.91,33599.56,,298898.6,403572.19,53249.81,968437.26,377443.39,953077.4,876163.27,,8062.42,,,,112245.24,25665.67,741309.93,,,4.982,1.068,382601.15,550444.71,68373.66,,673100.51,504879.35,2.612,427414.93,,,978497.02,685418.11,223172.5,,,902509.3,64552.33,295438.75,598732.59,N/A,,,102074.52,4.275,Unknown,931410.37,4.34,,,,,,,N/A,2002,1973,960756.47,147080.58,Global Holdings,2000,,,,4.459,323433.21,0.934,,702029.81,,,,760769.7,265626,639835.33,2.48,,340921.92,3.33,191917.93,,256614.63,558665.75,,58319.45,273365.21,743136.05,,831289.08,868116.84,87501.64
SK35964693,55.7,66.75,TRUE,,,,FALSE,,TRUE,,95.73,FALSE,52.94,2.12,71.78,,94.59,16.16,24.76,98.15,,55.38,18.59,,,,,28.99,,54.51,,66.16,20.72,5.55,5,92.62,,TRUE,96.81,0.36,,,93.94,,,76.5,15.2,,TRUE,,32.9,,TRUE,81.79,,TRUE,60.3,4,22,29,,,TRUE,32.09,,TRUE,75.33,Medium,759946.6,924050.01,,774809.47,294151.28,,42051.15,432630.66,171225.87,432790.58,,943350.43,,709926.04,,163027.47,111231.02,287778.56,,,1.269,0.695,538306.57,511032.37,679674.14,472549.3,211879.11,438598.65,2.42,312880.61,584357.2,,471030.62,694430.88,809075.77,,,,592519.76,211571.02,910504.25,Pacific Capital,,,824670.68,4.062,Pacific Capital,398489.18,,,,,,,,N/A,1983,1957,738853.33,26561.51,Pacific Capital,1974,,,,0.847,829716.56,3.615,,306364.38,,,,544084.08,536914.48,,3.446,4.563,981327.92,4.187,483304.81,236313.66,951576.79,303017.17,,224230.5,601034.22,415002.87,181565.56,52528.39,722669.96,724907.29
