co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,waste_recycled_share,water_withdrawal,collective_bargaining_coverage,fair_wage_gap,customer_satisfaction_score,human_rights_violations,diversity_representation,training_hours,turnover_rate,injury_frequency_rate,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,market_value_equity,asset_growth_pct,debt_to_equity_ratio,pe_ratio,net_profit_margin,roa_eat,solvency_ratio,roe_eat
22.14,31.3,0.0,0.0,1.0,38.89,50.18,0.0,60.81,34.26,20.02,96.85,10.05,49.94,49.855000000000004,77.53,58.61,17.0,96.11,17.37,49.99,48.91,1.0,52.56,83.47,0.0,4.87,1.0,94.39,8.0,13.0,0.0,507706.45,691799.17,4.629,4.335,543975.92,348068.11,1.81,811176.62
28.67,70.01,1.0,1.0,1.0,61.2,46.93,0.0,27.15,57.35,72.83,86.94,78.01,25.84,28.98,55.71,24.74,25.0,51.99,70.18,2.34,83.29,0.0,1.57,71.26,1.0,92.12,0.0,48.96,47.0,39.0,24.0,507706.45,502303.19,2.5,3.139,842522.18,520963.7,0.527,464160.58
25.37,95.42,1.0,0.0,1.0,78.88,30.11,1.0,12.99,50.05,97.59,65.84,48.61,46.47,81.88,71.22,92.31,25.0,83.37,3.77,57.42,65.42,1.0,51.35,36.98,0.0,30.43,0.0,36.27,40.0,23.0,7.0,160321.99,134250.14,4.675,1.685,470283.66000000003,248010.0,4.885,105556.56
50.075,2.72,1.0,0.0,1.0,58.97,27.97,1.0,49.685,90.57,52.53,95.83,66.99,72.41,72.26,96.17,80.69,17.0,30.82,86.53,3.82,8.59,0.0,29.02,27.51,0.0,53.66,0.0,96.9,22.0,23.0,9.0,571290.8,54797.94,2.069,0.746,137293.97,509563.385,2.745,501212.11
7.77,50.39,1.0,1.0,1.0,86.74,74.07,0.0,47.23,77.39,33.82,77.41,68.42,19.68,21.28,32.61,16.69,38.0,43.2,79.12,3.14,98.92,1.0,61.23,59.09,1.0,57.06,0.0,66.65,20.0,31.0,35.0,108222.29,728882.62,2.649,0.76,159455.08,964327.23,2.727,510139.87
61.67,50.39,0.0,0.0,0.0,3.27,50.18,0.0,81.26,50.05,39.11,51.019999999999996,57.57,52.0,84.7,26.76,76.08,25.0,84.69,34.62,42.7,66.26,0.0,96.99,84.49,0.0,35.42,1.0,95.86,30.0,27.0,24.0,395713.7,41930.7,3.054,4.673,470283.66000000003,509563.385,4.433,674329.46
58.55,49.94,0.0,0.0,0.0,32.29,28.57,1.0,85.21,60.7,1.0298,29.51,48.61,23.97,44.56,49.785,50.32,23.0,69.5,82.08,22.92,29.82,1.0,76.39,36.7,1.0,31.94,0.0,56.02,16.0,17.0,34.0,976813.26,984042.06,4.236,1.165,618494.1,456563.95,0.471,501212.11
46.27,63.07,0.0,1.0,0.0,68.47,76.26,0.0,59.84,95.83,1.0298,84.74,43.85,43.58,43.11,61.9,51.97,20.0,79.75,20.65,2.47,30.68,1.0,37.73,68.58,0.0,16.81,1.0,25.59,39.0,9.0,49.0,47285.88,709486.11,4.503,1.984,645689.98,498368.34,4.721,594429.65
74.84,96.22,0.0,0.0,0.0,39.58,91.79,0.0,70.04,80.16,98.8434,89.94,98.9446,57.74,46.72,69.58,50.32,21.0,93.0,50.44,49.99,61.33,1.0,3.5,8.86,0.0,66.26,1.0,60.51,24.0,46.0,1.0,794642.12,94886.23,4.664,0.767,558062.7,753587.17,0.11,780870.6
57.84,66.19,0.0,1.0,1.0,2.89,82.97,0.0,82.13,72.52,30.51,7.03,48.61,46.16,63.03,45.82,65.75,48.0,79.2,73.39,57.47,81.35,1.0,19.6,8.52,1.0,13.84,1.0,19.81,14.0,46.0,4.0,245643.48,599321.65,0.763,4.2,470283.66000000003,267781.69,3.357,88473.37
57.93,2.71,1.0,1.0,1.0,57.95,50.18,0.0,72.24,48.04,37.48,69.99,8.61,6.98,18.62,2.55,0.9372,35.0,49.165000000000006,50.44,92.45,48.91,0.0,10.93,71.75,0.0,49.56,0.0,47.13,29.0,8.0,40.0,85468.98,502303.19,2.044,4.029,778537.44,509563.385,3.947,243289.42
39.32,62.15,1.0,0.0,1.0,20.59,38.29,0.0,61.44,40.74,2.37,61.27,10.24,46.2,1.84,63.1,75.17,3.0,47.14,82.83,52.48,87.9,0.0,51.35,46.52,0.0,21.28,0.0,9.76,30.0,10.0,37.0,672344.19,661318.15,2.874,4.937949999999999,760785.79,615427.89,2.296,501212.11
17.55,64.34,1.0,0.0,0.0,37.48,65.26,0.0,7.58,7.28,50.24,21.46,48.61,68.84,59.57,49.785,42.65,18.0,77.05,39.6,33.46,63.7,1.0,41.53,37.61,1.0,87.29,1.0,62.52,32.0,39.0,18.0,215898.01,21604.56,3.191,3.549,470283.66000000003,509563.385,3.192,653097.21
70.49,50.39,1.0,1.0,0.0,42.62,1.84,1.0,92.07,27.5,98.8434,53.93,48.61,95.03,70.76,66.88,91.09,44.0,17.6,50.44,49.99,88.75,0.0,69.08,60.95,1.0,24.13,0.0,97.56,5.0,49.0,24.0,24672.99,100605.88,0.155,0.951,992218.13,585336.94,0.272,292675.03
86.62,59.5,0.0,0.0,1.0,49.945,22.82,1.0,12.93,75.82,50.24,68.01,61.55,76.69,67.53,49.785,50.32,37.0,71.31,50.99,6.84,10.99,0.0,94.23,82.57,0.0,67.24,0.0,33.77,12.0,31.0,13.0,523775.44,697860.96,2.201,2.495,415793.18,959318.7,4.95561,610543.33
8.91,50.46,0.0,0.0,0.0,47.77,83.94,0.0,3.67,3.91,29.05,20.86,16.12,17.71,49.855000000000004,30.51,35.74,42.0,21.32,65.08,52.31,11.9,1.0,64.09,34.74,0.0,24.39,1.0,93.83,24.0,26.0,13.0,63194.62,221721.0,1.189,4.456,470283.66000000003,285751.37,2.912,510254.52
50.075,50.39,1.0,0.0,0.0,41.09,29.61,1.0,39.77,50.05,28.82,2.6,64.21,92.78,42.51,95.61,60.04,32.0,65.93,26.72,81.6,27.84,1.0,9.8,51.385,1.0,76.66,1.0,84.75,14.0,44.0,33.0,430408.52,502268.48,2.5,2.495,470283.66000000003,927686.58,3.704,926157.79
68.01,21.11,1.0,1.0,0.0,12.68,46.01,0.0,35.37,15.15,81.4,52.08,36.5,39.92,53.11,51.47,82.19,45.0,55.71,86.19,94.62,1.4018000000000002,1.0,68.09,89.43,1.0,60.36,0.0,94.01,28.0,5.0,24.0,929001.82,941827.76,0.03964,4.523,470283.66000000003,897104.8,2.167,551335.92
1.1913,98.63,1.0,0.0,1.0,13.63,90.27,1.0,9.78,92.58,50.24,16.32,87.15,72.07,34.11,94.4,50.32,3.0,93.69,70.82,33.55,48.91,1.0,25.57,51.385,1.0,23.4,0.0,48.96,24.0,21.0,24.0,61785.75,985378.33,4.93318,3.424,304496.31,151602.68,3.243,254863.92
21.68,83.93,0.0,1.0,0.0,55.97,72.03,1.0,49.685,13.01,24.32,51.019999999999996,83.41,44.18,35.98,95.83,37.28,39.0,3.15,86.42,88.26,9.86,1.0,28.11,40.76,0.0,77.3,0.0,93.76,24.0,40.0,22.0,565703.93,182240.55,0.359,2.495,244137.01,509563.385,3.127,894466.45
1.1913,61.79,1.0,1.0,1.0,41.76,25.15,0.0,49.685,66.54,61.17,95.02,1.17,38.81,60.15,49.785,58.94,48.0,90.61,63.31,81.46,10.25,1.0,40.82,51.385,1.0,90.6,1.0,38.48,48.0,42.0,46.0,507706.45,788712.5,3.233,3.941,66706.88,509563.385,2.604,88905.92
7.85,50.39,1.0,1.0,1.0,59.92,50.18,0.0,27.38,90.3,32.75,11.2,44.39,67.36,17.14,62.47,76.49,16.0,50.65,51.31,76.85,48.64,1.0,5.7,2.28,1.0,7.25,1.0,89.52,43.0,23.0,26.0,249556.22,750068.48,4.784,0.517,970108.55,247834.48,1.374,501212.11
50.075,2.57,1.0,1.0,0.0,8.15,25.41,0.0,39.38,54.36,12.13,27.62,60.77,3.73,49.855000000000004,4.5,69.78,25.0,73.18,55.05,1.9,48.91,1.0,32.08,78.72,0.0,33.6,1.0,81.35,40.0,1.0,42.0,377477.64,592278.42,0.109,2.458,372546.55,818871.76,4.805,317328.75
71.73,50.39,0.0,1.0,1.0,47.21,66.35,0.0,31.84,76.27,50.24,51.019999999999996,65.22,49.94,99.0231,39.93,85.15,30.0,84.97,36.73,28.0,52.15,0.0,51.35,37.35,1.0,49.28,1.0,30.14,7.0,31.0,3.0,65917.26,802841.47,3.663,4.179,49434.75,874431.77,4.353,731176.46
25.66,50.39,0.0,1.0,1.0,4.81,14.46,1.0,36.72,35.6,65.23,3.95,70.99,50.99,49.46,37.62,50.32,28.0,85.08,71.84,37.27,8.05,1.0,58.28,24.06,1.0,30.22,1.0,21.43,0.0,37.0,24.0,884984.68,964695.35,1.11,1.542,33830.44,407581.43,0.926,804966.73
97.18,50.39,0.0,0.0,0.0,21.15,50.18,1.0,64.66,16.82,6.46,51.019999999999996,47.42,80.64,2.13,46.71,52.65,33.0,57.28,75.12,49.99,13.4,1.0,39.71,24.12,1.0,60.31,0.0,48.96,49.0,35.0,22.0,924090.94,369141.07,1.35,2.495,201452.31,509563.385,4.62,174437.57
46.04,50.39,0.0,1.0,1.0,33.02,7.08,1.0,49.685,8.24,50.24,63.63,6.79,71.75,58.91,49.785,55.68,48.0,14.54,6.13,29.43,48.91,0.0,35.14,2.58,0.0,35.24,1.0,48.96,8.0,34.0,24.0,507706.45,724251.34,4.908,4.895,862708.49,714577.5,2.977,548728.31
74.51,63.49,1.0,1.0,0.0,40.23,39.27,1.0,37.17,39.06,15.47,20.0,38.67,13.38,38.32,49.785,50.32,20.0,32.35,97.11,80.09,98.9447,1.0,61.02,27.18,1.0,61.53,0.0,37.49,17.0,49.0,42.0,17468.77,495403.63,2.804,4.233,470283.66000000003,421805.9,0.542,673638.7
28.7,60.61,0.0,0.0,0.0,2.69,92.49,1.0,56.01,57.83,14.02,51.1,98.9446,27.32,18.87,3.91,47.53,25.0,19.83,63.63,17.43,64.38,1.0,93.71,51.385,1.0,75.65,0.0,46.35,12.0,23.0,9.0,260166.74,741198.35,1.871,3.04,570993.06,950939.98,1.875,127992.4
31.71,17.78,1.0,1.0,1.0,1.0625,57.55,0.0,49.685,27.7,5.32,3.66,60.24,16.94,32.48,73.57,97.38,25.0,49.165000000000006,35.03,63.29,73.23,1.0,19.68,51.385,1.0,49.56,0.0,64.11,17.0,35.0,24.0,238307.87,881669.58,4.843,1.13,867038.28,495663.01,0.65,549485.72
69.11,36.46,1.0,1.0,1.0,6.83,56.21,1.0,79.29,96.25,74.13,33.27,83.39,91.53,48.47,39.48,62.39,19.0,79.94,95.04,48.27,11.45,0.0,36.52,84.04,0.0,94.89,0.0,58.23,25.0,30.0,4.0,61741.03,493404.71,1.013,3.688,533126.24,558303.04,4.691,61046.3
48.9,89.34,0.0,0.0,1.0,75.76,50.18,0.0,4.29,62.77,3.74,5.09,48.61,1.12,49.855000000000004,92.1,29.52,25.0,71.05,89.89,94.14,87.11,1.0,51.35,98.44,1.0,43.73,0.0,49.61,8.0,7.0,22.0,18848.69,49499.75,2.021,1.946,614936.36,117553.8,0.661,281154.27
16.74,94.27,0.0,0.0,1.0,35.29,29.96,0.0,65.71,81.05,27.65,51.019999999999996,79.67,63.81,64.81,5.02,80.03,9.0,94.35,61.49,49.99,65.18,1.0,41.19,93.48,1.0,32.27,1.0,38.93,42.0,30.0,11.0,536606.89,115255.07,2.339,2.495,534127.28,322661.99,3.802,926639.95
65.86,27.06,1.0,0.0,0.0,50.4,69.48,1.0,54.61,82.43,86.39,73.89,71.13,49.94,48.04,30.81,50.32,31.0,49.06,50.44,82.77,13.84,0.0,28.46,56.67,0.0,53.01,0.0,17.21,31.0,44.0,20.0,793075.0,649393.56,0.357,3.662,470283.66000000003,223545.87,2.936,768912.89
74.3,1.1,1.0,1.0,0.0,35.38,36.58,1.0,5.42,96.35,86.02,49.57,78.07,31.81,98.09,39.28,31.15,25.0,12.85,50.44,34.01,59.22,1.0,26.21,14.45,0.0,28.79,1.0,9.87,14.0,22.0,23.0,104557.21,762464.75,1.43,0.858,470283.66000000003,324220.86,0.076,501212.11
92.51,37.63,0.0,1.0,0.0,64.38,24.16,0.0,23.71,45.86,96.43,54.93,48.61,76.14,66.1,87.57,54.42,45.0,25.83,70.58,33.06,32.12,1.0,16.68,27.81,1.0,66.62,1.0,69.94,29.0,34.0,27.0,858901.55,370715.45,0.154,2.495,497398.13,462902.21,4.14,39696.14
81.11,32.59,1.0,1.0,1.0,56.29,42.21,0.0,10.37,40.89,92.66,1.21,47.28,68.09,49.855000000000004,98.69,2.47,29.0,3.78,50.44,49.99,47.87,1.0,86.71,85.96,1.0,11.84,1.0,11.83,34.0,21.0,10.0,380482.47,246854.86,1.039,1.742,10012.97,452052.16,3.825,850242.53
21.71,99.2095,1.0,1.0,1.0,49.945,50.18,0.0,50.09,26.12,40.52,32.31,59.0,57.6,63.06,27.5,10.48,39.0,70.71,39.53,77.88,52.62,1.0,20.8,78.94,1.0,6.74,1.0,14.38,24.0,23.0,30.0,285216.43,429982.73,0.548,3.15,366825.82,758554.21,2.064,913181.69
89.71,98.83,1.0,1.0,0.0,67.75,5.74,1.0,6.23,14.0,52.37,80.65,32.51,61.62,84.56,55.76,75.2,31.0,85.1,12.85,74.21,25.21,1.0,3.86,46.57,0.0,37.26,0.0,11.84,2.0,14.0,40.0,507706.45,952343.87,0.03964,4.427,470283.66000000003,707859.75,3.434,318275.89
79.14,85.42,0.0,0.0,0.0,9.38,53.85,0.0,94.57,19.58,1.0298,7.47,6.43,35.39,11.94,55.88,50.32,25.0,77.54,26.71,5.08,48.91,0.0,29.24,13.75,1.0,67.36,0.0,12.26,26.0,32.0,20.0,880611.34,397530.9,4.565,2.796,470283.66000000003,425380.19,2.077,117120.57
57.53,9.75,0.0,1.0,0.0,77.18,50.18,0.0,75.58,58.89,47.05,51.019999999999996,0.9430999999999999,11.69,65.04,33.59,6.36,25.0,47.52,51.26,85.14,87.76,0.0,40.22,51.385,0.0,85.7,1.0,33.35,33.0,4.0,22.0,424409.25,519429.91,1.316,0.418,744937.29,509563.385,0.258,359285.66
90.69,41.72,0.0,0.0,1.0,49.945,50.18,0.0,6.01,99.06330000000001,2.94,32.98,48.62,92.62,80.5,98.85,44.16,45.0,73.5,53.53,80.33,86.85,1.0,58.5,19.98,0.0,53.54,0.0,19.02,43.0,5.0,24.0,84103.0,838638.94,2.515,0.423,777555.45,644639.43,2.51,501212.11
1.1913,74.67,1.0,1.0,1.0,87.45,71.75,0.0,95.15,96.51,38.56,55.06,13.95,87.36,45.12,49.785,0.9372,31.0,50.32,50.44,49.99,92.48,1.0,61.26,63.39,1.0,54.4,0.0,98.18,27.0,10.0,24.0,308336.43,403487.12,2.074,2.142,437628.76,232596.52,1.489,275363.76
74.68,7.41,1.0,1.0,0.0,77.86,50.18,0.0,27.47,3.66,61.44,83.39,29.22,76.09,87.51,48.22,50.32,42.0,20.48,92.65,79.25,81.87,0.0,55.59,94.61,1.0,87.63,0.0,96.69,14.0,3.0,36.0,349006.54,636052.06,2.157,4.611,470283.66000000003,751915.9,4.949,694168.92
31.22,31.38,1.0,0.0,0.0,49.945,50.18,0.0,70.77,50.05,91.79,87.78,73.57,23.71,73.31,98.61,82.18,14.0,58.79,65.68,49.99,48.91,0.0,96.25,98.72,0.0,25.77,0.0,78.29,41.0,43.0,29.0,39940.03,622837.27,0.793,2.495,344387.52,783166.12,3.16,128964.23
68.2,50.39,1.0,1.0,0.0,6.99,99.23,0.0,79.59,4.32,8.37,51.019999999999996,80.99,49.94,48.99,16.79,62.86,25.0,49.165000000000006,9.83,90.22,97.93,1.0,75.27,65.25,0.0,4.34,1.0,47.86,22.0,24.0,28.0,47864.59,790785.1,4.02,2.495,196963.0,643598.36,3.181,335666.24
3.27,91.87,1.0,0.0,1.0,49.945,50.18,0.0,52.1,26.91,50.24,31.44,16.17,38.53,52.1,76.96,28.17,1.0,50.39,50.44,93.98,23.28,1.0,40.33,6.32,1.0,49.42,1.0,98.6,18.0,18.0,1.0,226664.23,373216.31,2.025,3.7,614136.11,56876.81,0.622,966118.25
97.05,4.77,1.0,0.0,0.0,83.48,26.92,1.0,49.685,50.05,18.49,51.019999999999996,66.75,8.01,17.1,38.55,34.16,46.0,15.3,75.25,65.39,75.42,0.0,44.32,59.42,0.0,31.01,1.0,48.96,8.0,28.0,30.0,507706.45,167667.63,0.496,0.331,470283.66000000003,400835.97,1.284,896952.53
50.075,29.21,1.0,0.0,0.0,43.23,52.27,0.0,50.56,27.77,30.81,2.16,27.96,75.1,49.855000000000004,49.785,91.82,6.0,77.95,92.7,43.14,17.88,1.0,51.35,47.73,1.0,75.12,1.0,1.69,24.0,23.0,13.0,760307.76,91079.58,0.149,2.354,470283.66000000003,599147.23,0.944,608703.62
52.88,27.3,0.0,1.0,1.0,2.88,36.21,0.0,48.79,28.43,25.1,51.019999999999996,45.91,3.53,73.32,34.03,40.29,10.0,75.77,30.69,79.92,48.91,0.0,18.64,66.34,0.0,38.45,0.0,48.96,40.0,12.0,39.0,504428.11,887656.3,2.5,2.495,591242.83,924846.6,4.363,916741.38
42.43,50.39,1.0,0.0,1.0,73.87,79.27,0.0,82.63,58.32,31.84,80.26,48.61,9.38,65.15,95.35,17.42,43.0,49.165000000000006,38.36,29.31,86.28,1.0,51.52,53.74,1.0,68.05,0.0,30.89,26.0,31.0,22.0,637358.71,702597.04,4.28,1.092,118234.91,869352.53,4.875,501212.11
90.34,59.15,0.0,0.0,0.0,55.57,15.78,0.0,88.5,99.06330000000001,49.85,15.56,19.89,56.49,95.78,84.34,50.32,38.0,12.89,81.9,42.6,73.45,0.0,35.06,29.22,0.0,26.17,1.0,26.96,33.0,12.0,19.0,830856.21,935054.1,2.5,2.495,734698.78,511092.07,0.066,957280.46
66.11,43.33,0.0,0.0,0.0,18.97,45.93,1.0,49.685,37.85,16.43,69.94,16.16,93.0,81.55,95.02,50.32,25.0,76.7,58.32,84.24,48.91,1.0,29.28,4.99,0.0,97.39,0.0,48.96,10.0,10.0,48.0,764166.88,193836.35,2.5,3.801,355379.71,427530.42,3.508,128354.71
11.19,50.39,0.0,0.0,1.0,52.56,38.54,0.0,41.56,26.48,22.28,94.19,59.65,70.77,29.04,46.19,61.56,35.0,68.36,38.78,64.46,31.16,0.0,51.35,31.5,0.0,49.42,1.0,19.67,30.0,42.0,34.0,8826.8156,540490.82,3.569,4.007,632864.71,509563.385,3.977,31129.95
70.62,94.62,0.0,1.0,1.0,45.81,43.41,0.0,15.29,0.95,23.13,70.85,48.27,49.94,26.48,0.86,65.73,25.0,49.165000000000006,33.89,49.99,48.91,1.0,26.96,85.97,1.0,98.66760000000001,1.0,66.63,28.0,13.0,23.0,697919.33,975617.06,3.203,2.653,432237.57,317686.99,4.302,679628.1
32.56,1.18,1.0,1.0,1.0,17.95,72.55,0.0,32.95,90.98,50.76,66.29,83.49,6.95,73.0,21.9,5.02,25.0,49.165000000000006,4.36,5.44,31.22,1.0,84.2,51.385,0.0,91.92,1.0,58.23,46.0,45.0,41.0,190509.08,441500.42,2.86,0.611,470283.66000000003,607368.56,4.548,501212.11
10.93,50.39,0.0,0.0,1.0,3.13,48.07,0.0,4.05,63.73,82.55,1.14,3.39,69.44,73.75,66.63,99.1528,39.0,59.25,75.36,18.91,32.19,0.0,86.36,87.54,1.0,64.25,1.0,33.25,13.0,34.0,22.0,131925.7,623296.92,2.488,2.355,400956.03,509563.385,3.78,184824.85
76.82,2.69,1.0,1.0,0.0,55.52,42.04,0.0,77.25,37.67,71.57,44.31,85.96,1.81,73.03,25.09,63.97,25.0,57.5,50.44,75.89,91.22,0.0,73.4,59.08,1.0,94.84,1.0,26.77,24.0,22.0,24.0,671144.23,658527.58,2.5,0.126,46032.14,22534.82,2.5635000000000003,323297.01
50.075,86.73,0.0,0.0,1.0,89.43,95.22,0.0,49.685,61.96,10.59,77.06,48.61,86.29,45.34,4.39,50.32,10.0,55.68,41.56,68.3,40.19,1.0,16.18,62.91,1.0,49.56,0.0,83.46,34.0,22.0,1.0,533805.22,889773.57,0.607,2.495,441786.22,600417.74,3.236,615247.29
66.7,23.93,1.0,0.0,1.0,25.17,67.29,0.0,55.52,13.48,32.95,51.019999999999996,14.1,49.94,54.1,90.18,34.74,48.0,16.43,4.33,22.64,39.01,1.0,77.5,58.91,1.0,49.74,1.0,48.96,19.0,5.0,19.0,776970.62,668793.23,4.324,4.69,11416.34,509563.385,2.993,171750.79
26.98,80.64,0.0,0.0,0.0,51.64,63.73,1.0,53.64,73.15,51.52,51.019999999999996,54.4,49.94,13.7,30.72,85.65,14.0,92.1,91.79,14.93,41.92,1.0,58.56,69.58,0.0,55.43,1.0,95.32,46.0,23.0,25.0,507706.45,423739.0,2.5,4.022,505139.93,990962.8802,0.188,501212.11
5.72,76.0,0.0,0.0,0.0,54.26,89.62,0.0,13.38,37.89,48.04,51.019999999999996,48.61,27.58,22.8,0.8422999999999999,45.11,40.0,31.38,30.32,95.3,20.8,1.0,99.07,51.385,0.0,2.59,1.0,5.79,3.0,26.0,37.0,988027.4428,598312.81,2.5,4.022,948742.45,857649.26,2.269,446700.06
24.6,50.39,1.0,1.0,1.0,42.45,19.98,0.0,58.34,84.49,32.44,80.79,65.61,9.56,71.99,49.785,26.94,25.0,62.36,58.77,7.58,47.21,1.0,39.7,35.7,1.0,78.59,0.0,21.25,46.0,27.0,20.0,106708.54,965186.0,2.495,2.143,483769.92,779495.03,1.689,172804.8
40.37,29.76,0.0,1.0,0.0,76.14,4.3,0.0,67.01,22.57,38.16,51.019999999999996,16.08,32.75,1.22,49.785,58.06,19.0,56.91,84.37,39.13,48.91,0.0,51.35,68.42,1.0,78.35,1.0,32.9,23.0,19.0,40.0,507706.45,502303.19,2.78,2.395,13368.65,555366.29,3.253,501212.11
21.97,85.59,1.0,0.0,1.0,67.02,98.47,0.0,14.43,74.91,50.24,19.96,45.49,62.5,37.82,37.12,57.0,14.0,22.14,54.9,35.54,92.92,1.0,87.07,11.01,1.0,14.61,1.0,63.37,10.0,28.0,45.0,562227.67,570064.42,0.402,1.954,470283.66000000003,10740.5142,3.489,399705.33
54.13,60.19,1.0,1.0,0.0,89.78,94.9,1.0,42.27,63.72,31.63,77.86,68.97,49.51,2.14,65.52,86.62,48.0,39.53,45.98,19.38,7.62,1.0,40.82,21.11,1.0,42.17,0.0,25.72,11.0,45.0,24.0,337799.86,391913.11,2.762,4.896,875819.69,212975.64,0.417,79017.27
15.76,9.19,0.0,1.0,0.0,40.09,90.44,0.0,37.77,55.76,39.73,89.52,77.47,97.31,67.37,76.59,5.02,25.0,41.44,39.1,35.34,79.17,1.0,52.21,69.9,0.0,53.7,1.0,48.96,8.0,5.0,15.0,932730.57,659586.63,2.955,4.276,470283.66000000003,651496.37,4.62,501212.11
50.075,63.02,0.0,1.0,1.0,96.16,70.46,1.0,22.05,20.12,62.25,12.75,48.61,21.18,49.855000000000004,20.3,50.32,13.0,14.12,40.56,49.99,48.91,0.0,97.26,2.79,1.0,2.5,0.0,44.42,10.0,49.0,17.0,260092.9,841358.99,4.392,0.457,410891.17,475017.29,2.176,346868.87
49.83,37.14,1.0,1.0,0.0,49.945,80.5,0.0,2.37,98.73,59.16,44.08,38.37,6.35,94.4,67.28,61.63,47.0,87.45,82.19,91.32,43.08,1.0,53.06,51.1,1.0,49.56,0.0,80.63,19.0,44.0,2.0,697501.16,539122.14,4.222,3.457,470283.66000000003,923383.7,2.421,501212.11
87.68,50.39,1.0,0.0,1.0,21.26,82.87,0.0,21.08,61.81,8.07,52.62,85.82,99.1235,49.855000000000004,21.9,45.75,41.0,62.65,56.25,56.46,40.73,1.0,61.42,88.91,1.0,24.18,0.0,88.01,0.0,27.0,43.0,507706.45,916992.4,1.645,3.949,626432.31,271376.55,3.369,43645.1
71.94,49.94,0.0,0.0,1.0,67.56,37.28,1.0,48.38,10.96,58.77,65.03,21.44,82.54,78.51,49.87,26.16,24.0,49.165000000000006,67.07,88.21,29.24,1.0,84.56,9.51,1.0,4.6,1.0,69.59,37.0,9.0,31.0,296224.19,826141.84,3.334,4.562,470283.66000000003,509563.385,3.605,501212.11
62.13,50.39,1.0,0.0,0.0,16.73,75.14,0.0,27.99,55.65,75.78,87.09,25.47,73.26,94.68,20.9,7.73,26.0,12.85,50.44,96.73,48.91,0.0,98.46,94.3,1.0,71.65,1.0,48.96,27.0,40.0,45.0,505399.96,749274.44,2.5,2.014,420670.32,141814.68,3.705,501212.11
16.37,4.58,1.0,1.0,1.0,40.39,1.1236,0.0,0.9914,96.76,82.45,56.16,22.83,38.75,76.92,89.8,57.0,18.0,49.165000000000006,59.61,71.74,48.91,1.0,92.87,26.89,1.0,90.97,0.0,46.67,23.0,19.0,1.0,508075.36,122329.63,2.5,2.495,211797.38,596878.33,2.168,249189.43
50.08,3.33,1.0,0.0,0.0,86.3,46.74,1.0,49.685,98.74,39.89,72.46,10.86,24.49,34.3,66.18,0.9372,23.0,49.165000000000006,78.6,40.96,48.91,1.0,51.35,68.07,1.0,76.67,0.0,37.3,28.0,5.0,30.0,964755.13,718224.77,0.613,4.735,701931.05,650040.42,3.039,141405.53
7.59,50.39,1.0,1.0,1.0,90.56,29.75,1.0,22.0,19.7,26.65,71.33,26.94,82.19,12.88,2.54,83.97,27.0,49.165000000000006,90.51,14.45,28.76,0.0,85.51,41.45,1.0,78.95,1.0,75.83,4.0,33.0,18.0,507706.45,492559.46,2.273,4.477,470283.66000000003,117858.73,2.629,411848.38
96.16,68.31,0.0,0.0,1.0,33.77,94.56,1.0,75.22,4.74,88.02,98.79,5.37,66.93,49.855000000000004,49.785,24.31,25.0,96.12,0.97,82.02,84.46,0.0,75.73,58.39,0.0,38.27,1.0,44.29,28.0,30.0,46.0,507706.45,952963.24,0.237,0.801,624332.15,886590.73,2.409,427665.17
5.68,77.8,1.0,0.0,1.0,94.02,30.44,1.0,79.3,50.05,95.09,23.4,94.24,6.71,64.28,23.48,16.8,13.0,48.86,60.88,71.74,97.46,1.0,66.78,42.78,0.0,65.33,1.0,32.65,46.0,42.0,24.0,346794.72,386205.13,2.915,0.656,71874.04,965231.81,0.354,915792.55
94.59,94.26,0.0,0.0,1.0,87.88,39.34,1.0,92.42,97.03,20.01,51.019999999999996,90.53,49.94,58.32,73.43,31.83,6.0,60.1,87.26,28.79,16.22,1.0,29.61,22.24,1.0,98.66760000000001,1.0,92.41,13.0,0.0,0.0,612309.38,649815.99,1.095,2.495,470283.66000000003,978924.67,1.32,202689.04
26.74,87.54,1.0,0.0,0.0,57.14,81.25,1.0,77.57,88.38,50.8,66.27,48.61,49.94,27.53,57.9,39.33,46.0,68.98,33.15,4.33,48.51,1.0,86.89,43.44,0.0,10.62,0.0,17.9,23.0,19.0,0.0,860528.46,615274.3,4.444,0.3,70276.64,636918.24,1.028,251556.59
65.28,92.57,0.0,1.0,1.0,49.945,54.26,0.0,48.26,92.03,40.25,96.19,49.6,73.1,35.78,65.68,93.52,47.0,49.165000000000006,77.98,49.99,48.91,1.0,55.09,51.385,0.0,65.86,0.0,85.13,20.0,13.0,33.0,894528.27,874891.57,2.432,0.522,321907.02,509563.385,4.595,763335.44
26.37,50.39,0.0,0.0,0.0,52.79,71.02,1.0,87.32,85.27,87.29,35.52,29.3,49.94,79.15,13.08,80.48,43.0,63.74,68.82,58.37,60.71,1.0,21.02,51.385,0.0,68.26,0.0,5.37,15.0,5.0,38.0,459387.54,639759.16,2.5,3.968,814132.67,509563.385,1.92,299061.52
